game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Catholic_Juniata_1-25-2023,Catholic,home,1-25-2023,101,Memorial Gymnasium,201,22-56,4-11,11-15,11-29,40,12,9,15,1,11,59
Catholic_Juniata_1-25-2023,Juniata,away,1-25-2023,101,Memorial Gymnasium,200,18-51,2-15,2-6,6-26,32,19,7,20,1,7,40
