game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Susquehanna_Concordia Wisconsin_12-19-2022,Susquehanna,home,12-19-2022,100,"Roberto Clemente Coliseum, San Juan","Edwin Quiles, Jessed Díaz, Sheila Acosta",200,18-58,0-11,9-14,16-24,40,17,8,18,5,11,45
Susquehanna_Concordia Wisconsin_12-19-2022,Concordia Wisconsin,away,12-19-2022,100,"Roberto Clemente Coliseum, San Juan","Edwin Quiles, Jessed Díaz, Sheila Acosta",200,12-46,4-14,10-18,7-20,27,12,6,20,1,6,38
