game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher_Salisbury_11-20-2021,Goucher,home,11-20-2021,170,Maggs Physical Activities Center,"D'Juan Chapman, Daniel Stefankiewicz, Carl Torrence",200,15-54,2-11,8-13,10-14,24,14,3,28,3,4,40
Goucher_Salisbury_11-20-2021,Salisbury,away,11-20-2021,170,Maggs Physical Activities Center,"D'Juan Chapman, Daniel Stefankiewicz, Carl Torrence",200,40-74,7-22,9-17,15-26,41,8,26,9,9,22,96
