game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Scranton_Ithaca_11-17-2021,Scranton,home,11-17-2021,225,"Ben Light Gymnasium, Ithaca, NY",200,15-46,3-13,20-25,5-13,18,15,8,16,2,7,53
Scranton_Ithaca_11-17-2021,Ithaca,away,11-17-2021,225,"Ben Light Gymnasium, Ithaca, NY",200,30-53,8-15,7-14,9-19,28,26,10,18,3,6,75
