game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Alvernia_Juniata_12-18-2021,Alvernia,home,12-18-2021,200,"Huntingdon, Pa.",200,22-58,2-10,27-36,12-30,42,13,10,15,2,12,73
Alvernia_Juniata_12-18-2021,Juniata,away,12-18-2021,200,"Huntingdon, Pa.",200,23-74,5-18,12-17,24-28,52,25,10,20,3,7,63
