game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Lycoming_Catholic_1-3-2024,Lycoming,home,1-3-2024,87,"Franny Murray Court, Washington, DC",200,16-62,5-19,13-17,21-25,46,13,8,19,3,3,50
Lycoming_Catholic_1-3-2024,Catholic,away,1-3-2024,87,"Franny Murray Court, Washington, DC",200,32-68,10-27,4-8,13-27,40,13,22,9,12,14,78
