game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Salisbury_Catholic_11-16-2022,Salisbury,home,11-16-2022,104,"Franny Murray Court, Washington, DC",200,17-48,5-12,7-8,11-24,35,14,9,31,5,3,46
Salisbury_Catholic_11-16-2022,Catholic,away,11-16-2022,104,"Franny Murray Court, Washington, DC",200,25-57,12-18,9-12,9-19,28,18,16,15,2,22,71
