game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Moravian_Elizabethtown_2-3-2024,Moravian,home,2-3-2024,150,"Elizabethtown, Pa. (Thompson Gymnasium)",200,21-55,2-10,2-8,9-18,27,14,11,20,4,8,46
Moravian_Elizabethtown_2-3-2024,Elizabethtown,away,2-3-2024,150,"Elizabethtown, Pa. (Thompson Gymnasium)",200,31-62,7-13,15-17,13-28,41,8,17,13,3,13,84
