game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Lycoming_Susquehanna_1-15-2025,Lycoming,home,1-15-2025,113,"O. W. Houts Gymnasium, Selinsgrove, PA",200,19-64,5-13,11-15,11-24,35,13,10,13,1,3,54
Lycoming_Susquehanna_1-15-2025,Susquehanna,away,1-15-2025,113,"O. W. Houts Gymnasium, Selinsgrove, PA",200,30-65,5-25,9-10,12-36,48,20,25,15,5,8,74
