game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Moravian_Susquehanna_1-25-2025,Moravian,home,1-25-2025,157,"O. W. Houts Gymnasium, Selinsgrove, PA",200,24-67,6-15,9-19,15-26,41,15,12,12,2,4,63
Moravian_Susquehanna_1-25-2025,Susquehanna,away,1-25-2025,157,"O. W. Houts Gymnasium, Selinsgrove, PA",200,28-66,7-25,13-18,16-33,49,17,20,11,4,6,76
