game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher_Stevenson_11-16-2022,Goucher,home,11-16-2022,170,"Owings Mills Gymnasium, Owings Mills, MD",200,27-60,8-26,13-20,12-32,44,25,4,20,2,6,75
Goucher_Stevenson_11-16-2022,Stevenson,away,11-16-2022,170,"Owings Mills Gymnasium, Owings Mills, MD",200,30-71,8-16,13-27,17-26,43,20,5,12,0,10,81
