game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Scranton_Goucher_1-27-2024,Scranton,home,1-27-2024,156,"Decker Sports & Recreation Center, Towson, MD",200,30-80,6-28,8-14,30-26,56,7,12,19,6,20,74
Scranton_Goucher_1-27-2024,Goucher,away,1-27-2024,156,"Decker Sports & Recreation Center, Towson, MD",200,15-60,4-27,2-2,17-24,41,14,2,32,1,6,36
