game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Cortland_Scranton_11-11-2024,Cortland,home,11-11-2024,219,"John Long Center, Scranton, PA",200,18-56,3-17,9-9,6-27,33,15,9,22,7,9,48
Cortland_Scranton_11-11-2024,Scranton,away,11-11-2024,219,"John Long Center, Scranton, PA",200,26-68,7-24,10-14,16-32,48,13,17,17,4,14,69
