game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Catholic_Goucher_1-22-2025,Catholic,home,1-22-2025,104,"Decker Sports & Recreation Center, Towson, MD","Michelle Raether, Michael Harris, Mike Camarota",200,33-69,11-27,19-30,17-40,57,25,20,33,2,22,96
Catholic_Goucher_1-22-2025,Goucher,away,1-22-2025,104,"Decker Sports & Recreation Center, Towson, MD","Michelle Raether, Michael Harris, Mike Camarota",200,16-72,3-23,23-35,20-24,44,21,5,32,3,20,58
