game_id,Team,Home/Away,Date,Attendance,Site,Referees,Notes,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Bethel (Minn.)_Scranton_12-29-2024,Bethel (Minn.),home,12-29-2024,153,"Ocean Center/Daytona Beach, Fla.","Whitney Wells, Caitlin Bring, Sydney Jones",Florida Sunshine Shootout,200,14-43,3-18,11-16,8-22,30,16,4,26,3,7,42
Bethel (Minn.)_Scranton_12-29-2024,Scranton,away,12-29-2024,153,"Ocean Center/Daytona Beach, Fla.","Whitney Wells, Caitlin Bring, Sydney Jones",Florida Sunshine Shootout,200,29-61,10-24,16-18,10-24,34,16,19,9,3,17,84
