game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Wilkes_Goucher_2-22-2025,Wilkes,home,2-22-2025,214,"Decker Sports & Recreation Center, Towson, MD","Michelle Raether, Joe Torren, Joe Bleacher",200,28-64,5-20,21-35,13-40,53,17,5,36,2,9,82
Wilkes_Goucher_2-22-2025,Goucher,away,2-22-2025,214,"Decker Sports & Recreation Center, Towson, MD","Michelle Raether, Joe Torren, Joe Bleacher",200,36-111,12-59,19-28,40-29,69,32,17,19,3,19,103
