game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Mt. St. Mary (NY)_Scranton_3-7-2025,Mt. St. Mary (NY),home,3-7-2025,514,"John Long Center, Scranton, PA",200,12-54,2-15,9-12,10-20,30,11,5,22,1,5,35
Mt. St. Mary (NY)_Scranton_3-7-2025,Scranton,away,3-7-2025,514,"John Long Center, Scranton, PA",200,37-71,13-30,6-10,15-31,46,16,26,10,4,12,93
