game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Eastern_Susquehanna_11-13-2024,Eastern,home,11-13-2024,205,"O. W. Houts Gymnasium, Selinsgrove, PA",200,19-68,5-24,1-6,12-28,40,20,9,11,3,2,44
Eastern_Susquehanna_11-13-2024,Susquehanna,away,11-13-2024,205,"O. W. Houts Gymnasium, Selinsgrove, PA",200,24-62,4-17,13-17,10-38,48,9,15,10,4,2,65
