game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Wm. Paterson_Susquehanna_11-13-2021,Wm. Paterson,home,11-13-2021,212,"O. W. Houts Gymnasium, Selinsgrove, PA","Chantal Thomas, Laura Isabel, Mark Horn",200,21-60,6-10,8-18,9-29,38,25,9,16,2,7,56
Wm. Paterson_Susquehanna_11-13-2021,Susquehanna,away,11-13-2021,212,"O. W. Houts Gymnasium, Selinsgrove, PA","Chantal Thomas, Laura Isabel, Mark Horn",200,18-48,6-22,17-27,7-34,41,20,11,22,5,5,59
