game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Susquehanna_Elizabethtown_12-9-2023,Susquehanna,home,12-9-2023,230,"Elizabethtown, Pa. (Thompson Gymnasium)",200,23-55,4-9,9-11,9-23,32,20,9,17,1,7,59
Susquehanna_Elizabethtown_12-9-2023,Elizabethtown,away,12-9-2023,230,"Elizabethtown, Pa. (Thompson Gymnasium)",200,26-60,4-12,19-23,13-25,38,9,11,11,6,8,75
