game_id,Team,Home/Away,Date,Attendance,Site,Referees,Notes,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher College_Moravian University_1-18-2023,Goucher College,home,1-18-2023,296,"Johnston Hall, Bethlehem, Pa.","Lauren Dudziak, Laura Isabelle, Margaret Hussey",Landmark Conference game,200,21-67,5-21,3-6,20-23,43,21,8,21,1,6,50
Goucher College_Moravian University_1-18-2023,Moravian University,away,1-18-2023,296,"Johnston Hall, Bethlehem, Pa.","Lauren Dudziak, Laura Isabelle, Margaret Hussey",Landmark Conference game,200,30-70,1-4,16-22,20-27,47,13,23,11,4,9,77
