game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Susquehanna_York (Pa.)_1-2-2023,Susquehanna,home,1-2-2023,112,"York, Pa. - Charles Wolf Gymnasium",200,22-63,6-24,7-16,23-30,53,12,11,19,5,4,57
Susquehanna_York (Pa.)_1-2-2023,York (Pa.),away,1-2-2023,112,"York, Pa. - Charles Wolf Gymnasium",200,19-58,6-26,7-9,10-23,33,14,11,14,3,11,51
