game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Susquehanna_Juniata_1-15-2022,Susquehanna,home,1-15-2022,152,Memorial Gymnasium,200,26-55,6-16,11-15,6-34,40,18,14,14,2,6,69
Susquehanna_Juniata_1-15-2022,Juniata,away,1-15-2022,152,Memorial Gymnasium,200,23-76,5-24,6-14,22-25,47,19,13,10,1,9,57
