game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Albright College_Moravian University_11-9-2022,Albright College,home,11-9-2022,317,Johnston Hall,"Sharvez Brown, Bobby Hoppe, Stacey Smalls",200,20-59,2-11,22-31,21-30,51,12,12,17,5,3,64
Albright College_Moravian University_11-9-2022,Moravian University,away,11-9-2022,317,Johnston Hall,"Sharvez Brown, Bobby Hoppe, Stacey Smalls",200,29-70,4-9,4-8,13-23,36,24,17,11,7,6,66
