game_id,Team,Home/Away,Date,Attendance,Site,Notes,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Elizabethtown_Susquehanna_2-19-2022,Elizabethtown,home,2-19-2022,324,"Selinsgrove, Pa. (O.W. Houts Gymnasium)",Landmark Conference game,200,31-57,8-10,9-20,7-27,34,15,16,12,3,5,79
Elizabethtown_Susquehanna_2-19-2022,Susquehanna,away,2-19-2022,324,"Selinsgrove, Pa. (O.W. Houts Gymnasium)",Landmark Conference game,200,27-64,8-25,9-11,11-23,34,18,18,16,8,6,71
