game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Chris. Newport_Moravian_12-30-2024,Chris. Newport,home,12-30-2024,117,"Johnston Hall, Bethlehem, PA","Kareem Smith, Amanda Feldman, Mike Camarota",200,34-69,7-20,13-24,16-22,38,19,21,27,5,23,88
Chris. Newport_Moravian_12-30-2024,Moravian,away,12-30-2024,117,"Johnston Hall, Bethlehem, PA","Kareem Smith, Amanda Feldman, Mike Camarota",200,24-61,4-13,11-15,17-23,40,21,14,41,0,10,63
