game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Wilkes_Moravian_1-22-2025,Wilkes,home,1-22-2025,163,"Johnston Hall, Bethlehem, PA","Lori Lombardo, Rodney Robinson, Daniel Esteves",225,25-69,10-35,11-15,10-29,39,18,12,14,1,11,71
Wilkes_Moravian_1-22-2025,Moravian,away,1-22-2025,163,"Johnston Hall, Bethlehem, PA","Lori Lombardo, Rodney Robinson, Daniel Esteves",225,29-73,4-20,14-21,18-34,52,15,19,16,8,7,76
