game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher_Lycoming_12-30-2022,Goucher,home,12-30-2022,125,"Lamade Gymnasium, Williamsport, PA","Jennifer Horvatinovic, Donnie Souders, Melinda Moore",200,29-66,8-25,11-18,18-35,53,11,20,15,0,7,77
Goucher_Lycoming_12-30-2022,Lycoming,away,12-30-2022,125,"Lamade Gymnasium, Williamsport, PA","Jennifer Horvatinovic, Donnie Souders, Melinda Moore",200,20-61,5-24,12-16,7-23,30,13,13,12,5,10,57
