game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Alvernia_Elizabethtown_11-20-2021,Alvernia,home,11-20-2021,122,"Elizabethtown, Pa. (Thompson Gymnasium)",200,17-56,6-20,6-13,17-17,34,19,8,28,8,8,46
Alvernia_Elizabethtown_11-20-2021,Elizabethtown,away,11-20-2021,122,"Elizabethtown, Pa. (Thompson Gymnasium)",200,25-64,4-18,14-23,25-26,51,15,17,22,7,15,68
