game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Juniata_Catholic_2-7-2024,Juniata,home,2-7-2024,78,"Franny Murray Court, Washington, DC","Walt Connor, Sharlene Davis, Joe Toren",200,18-60,7-24,7-10,13-24,37,17,9,22,0,3,50
Juniata_Catholic_2-7-2024,Catholic,away,2-7-2024,78,"Franny Murray Court, Washington, DC","Walt Connor, Sharlene Davis, Joe Toren",200,27-65,8-27,11-17,16-30,46,17,18,14,7,12,73
