game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
DeSales_Susquehanna_11-19-2023,DeSales,home,11-19-2023,278,"O. W. Houts Gymnasium, Selinsgrove, PA",200,24-60,4-13,6-15,8-23,31,22,13,18,10,20,58
DeSales_Susquehanna_11-19-2023,Susquehanna,away,11-19-2023,278,"O. W. Houts Gymnasium, Selinsgrove, PA",200,11-41,3-11,16-25,8-29,37,20,6,33,3,8,41
