game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Scranton_Wilkes_1-31-2024,Scranton,home,1-31-2024,163,"Arnaud C. Marts Center, Wilkes-Barre, PA","Chad Johnson, Leah Smith, Adam Bernstein",200,34-72,6-19,12-18,22-18,40,20,11,7,2,17,86
Scranton_Wilkes_1-31-2024,Wilkes,away,1-31-2024,163,"Arnaud C. Marts Center, Wilkes-Barre, PA","Chad Johnson, Leah Smith, Adam Bernstein",200,21-39,6-12,10-18,3-20,23,16,10,23,2,5,58
