game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Catholic_Juniata_1-14-2024,Catholic,home,1-14-2024,577,"The Palestra, Philadelphia, PA","Kristie  Watkins, Paolo Trujillo, Mark Horn",200,29-76,6-30,6-9,20-28,48,12,15,11,11,13,70
Catholic_Juniata_1-14-2024,Juniata,away,1-14-2024,577,"The Palestra, Philadelphia, PA","Kristie  Watkins, Paolo Trujillo, Mark Horn",200,17-62,8-28,7-10,14-26,40,12,12,23,1,5,49
