game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Juniata_Lycoming_2-5-2025,Juniata,home,2-5-2025,133,"Lamade Gymnasium, Williamsport, PA","Sharvez Brown, Ryan Ransom, Eric Striba",200,22-63,9-27,7-10,13-26,39,12,18,14,5,10,60
Juniata_Lycoming_2-5-2025,Lycoming,away,2-5-2025,133,"Lamade Gymnasium, Williamsport, PA","Sharvez Brown, Ryan Ransom, Eric Striba",200,21-59,2-16,8-10,13-26,39,17,14,18,3,8,52
