game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Catholic_Randolph-Macon_11-18-2023,Catholic,home,11-18-2023,319,"Crenshaw Gymnasium, Ashland, VA",200,25-65,12-33,7-13,10-30,40,16,12,15,3,12,69
Catholic_Randolph-Macon_11-18-2023,Randolph-Macon,away,11-18-2023,319,"Crenshaw Gymnasium, Ashland, VA",200,20-58,7-22,5-10,9-32,41,14,13,20,2,10,52
