game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
George Fox_Scranton_12-29-2022,George Fox,home,12-29-2022,116,"Canavan Arena, Hoboken, NJ","Dershiuan Ivy Lin, Tracy Stamper, Sean Jones",200,19-61,6-24,3-6,15-24,39,21,9,21,0,6,47
George Fox_Scranton_12-29-2022,Scranton,away,12-29-2022,116,"Canavan Arena, Hoboken, NJ","Dershiuan Ivy Lin, Tracy Stamper, Sean Jones",200,26-55,7-18,21-27,7-26,33,10,15,11,4,13,80
