game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Moravian University_Albright College_11-18-2023,Moravian University,home,11-18-2023,211,"Reading, PA",200,18-58,3-10,14-21,10-25,35,19,11,16,5,10,53
Moravian University_Albright College_11-18-2023,Albright College,away,11-18-2023,211,"Reading, PA",200,19-59,6-20,18-21,14-33,47,18,11,18,3,12,62
