game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Wilkes_Elizabethtown_1-12-2025,Wilkes,home,1-12-2025,308,"Philadelphia, Pa. (The Palestra)","Kristin Kenny,Ronald Herbison,Issac Bumgardner",200,18-56,6-23,12-18,14-22,36,20,5,21,0,11,54
Wilkes_Elizabethtown_1-12-2025,Elizabethtown,away,1-12-2025,308,"Philadelphia, Pa. (The Palestra)","Kristin Kenny,Ronald Herbison,Issac Bumgardner",200,31-69,9-30,12-18,16-29,45,17,24,12,4,12,83
