game_id,Team,Home/Away,Date,Attendance,Site,Referees,Notes,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Elizabethtown_Chris. Newport_3-4-2023,Elizabethtown,home,3-4-2023,443,"Newport News, Va. (Freeman Center)","Tammy Holman, Joe Emerson, Bob Horne, Shelbey Lorenzetty",NCAA Tournament Second Round,200,19-55,4-15,13-17,16-24,40,21,11,19,5,5,55
Elizabethtown_Chris. Newport_3-4-2023,Chris. Newport,away,3-4-2023,443,"Newport News, Va. (Freeman Center)","Tammy Holman, Joe Emerson, Bob Horne, Shelbey Lorenzetty",NCAA Tournament Second Round,200,24-59,7-21,10-21,16-23,39,14,19,12,5,7,65
