game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Elizabethtown_Goucher_2-12-2025,Elizabethtown,home,2-12-2025,158,"Decker Sports & Recreation Center, Towson, MD","Michelle Raether, Tonisha Montgomery, Joe Toren",200,45-79,6-15,25-29,20-46,66,18,18,38,2,12,121
Elizabethtown_Goucher_2-12-2025,Goucher,away,2-12-2025,158,"Decker Sports & Recreation Center, Towson, MD","Michelle Raether, Tonisha Montgomery, Joe Toren",200,33-87,6-25,13-24,15-15,30,27,5,29,0,19,85
