game_id,Team,Home/Away,Date,Attendance,Site,Referees,Notes,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Lycoming_LeTourneau_12-20-2024,Lycoming,home,12-20-2024,89,"Ocean Center/Daytona Beach, Fla.","Laney Nelms, Nick Bullocks, Allen Holton",Daytona Beach Shootout,200,18-65,1-20,10-19,20-21,41,8,9,21,2,11,47
Lycoming_LeTourneau_12-20-2024,LeTourneau,away,12-20-2024,89,"Ocean Center/Daytona Beach, Fla.","Laney Nelms, Nick Bullocks, Allen Holton",Daytona Beach Shootout,200,22-52,8-23,8-11,10-28,38,19,16,26,7,12,60
