game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Drew_Juniata_2-12-2022,Drew,home,2-12-2022,209,Memorial Gymnasium,200,23-61,4-16,19-24,12-30,42,13,13,13,2,18,69
Drew_Juniata_2-12-2022,Juniata,away,2-12-2022,209,Memorial Gymnasium,200,17-55,3-13,8-14,12-28,40,19,13,24,0,9,45
