game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
St. Joseph's (Brkln)_Drew_11-27-2022,St. Joseph's (Brkln),home,11-27-2022,58,"Baldwin Gym, Madison, NJ","Michael  Frequenza, Alyssa Hahn, Mike Camarota",200,22-60,9-31,2-3,12-22,34,10,18,27,7,7,55
St. Joseph's (Brkln)_Drew_11-27-2022,Drew,away,11-27-2022,58,"Baldwin Gym, Madison, NJ","Michael  Frequenza, Alyssa Hahn, Mike Camarota",200,34-73,15-31,10-10,17-27,44,10,29,16,3,17,93
