game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Lancaster Bible_Juniata_11-14-2023,Lancaster Bible,home,11-14-2023,111,Memorial Gymnasium,200,18-67,5-25,6-19,20-26,46,19,11,13,5,7,47
Lancaster Bible_Juniata_11-14-2023,Juniata,away,11-14-2023,111,Memorial Gymnasium,199,25-63,7-20,12-18,16-37,53,21,17,17,3,7,69
