game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Misericordia_Scranton_12-7-2022,Misericordia,home,12-7-2022,417,"John Long Center, Scranton, PA",200,16-57,4-14,10-15,13-31,44,17,9,22,3,6,46
Misericordia_Scranton_12-7-2022,Scranton,away,12-7-2022,417,"John Long Center, Scranton, PA",200,23-58,3-10,15-20,6-30,36,16,15,12,2,15,64
