game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher_Alfred_12-29-2022,Goucher,home,12-29-2022,125,"Lamade Gymnasium, Williamsport, PA","David Gnall, Brian Wilson, Mike Ognosky",200,19-70,3-22,10-11,23-28,51,25,11,27,1,10,51
Goucher_Alfred_12-29-2022,Alfred,away,12-29-2022,125,"Lamade Gymnasium, Williamsport, PA","David Gnall, Brian Wilson, Mike Ognosky",200,19-63,6-37,9-25,18-25,43,14,11,19,5,13,53
