game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher_St. Mary's (MD)_11-21-2023,Goucher,home,11-21-2023,35,"Michael P. O'Brien Athletics & Recreation Center Arena, Saint Marys City, MD","Jaron Barbour, Lakesia Brownlee, Megan McCartney",200,26-78,9-39,5-10,21-33,54,16,10,16,1,5,66
Goucher_St. Mary's (MD)_11-21-2023,St. Mary's (MD),away,11-21-2023,35,"Michael P. O'Brien Athletics & Recreation Center Arena, Saint Marys City, MD","Jaron Barbour, Lakesia Brownlee, Megan McCartney",200,30-83,10-32,12-14,21-34,55,12,19,10,0,8,82
