game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Susquehanna_Penn College_11-9-2024,Susquehanna,home,11-9-2024,159,"Athletic & Fitness Center, Pittsburgh, PA",200,27-61,9-23,12-15,11-29,40,22,16,14,2,11,75
Susquehanna_Penn College_11-9-2024,Penn College,away,11-9-2024,159,"Athletic & Fitness Center, Pittsburgh, PA",200,13-49,1-9,16-28,9-23,32,13,7,18,1,8,43
