game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Scranton_Marywood_11-13-2023,Scranton,home,11-13-2023,429,"Insalaco Arena, Scranton, PA",200,32-78,7-27,5-8,24-26,50,17,20,7,2,12,76
Scranton_Marywood_11-13-2023,Marywood,away,11-13-2023,429,"Insalaco Arena, Scranton, PA",200,12-40,4-13,7-12,4-22,26,9,6,22,1,2,35
