game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Susquehanna_Wilkes_1-18-2025,Susquehanna,home,1-18-2025,146,"Arnaud C. Marts Center, Wilkes-Barre, PA","Vincent Shipman, Morgan Faust, Larry Otis",200,29-69,11-28,14-22,22-40,62,17,18,16,1,5,83
Susquehanna_Wilkes_1-18-2025,Wilkes,away,1-18-2025,146,"Arnaud C. Marts Center, Wilkes-Barre, PA","Vincent Shipman, Morgan Faust, Larry Otis",200,19-61,4-24,15-26,9-23,32,23,4,14,3,11,57
