game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Moravian_Juniata_1-8-2025,Moravian,home,1-8-2025,111,Memorial Gymnasium,203,22-69,0-12,8-16,16-32,48,28,7,21,3,12,52
Moravian_Juniata_1-8-2025,Juniata,away,1-8-2025,111,Memorial Gymnasium,200,19-55,3-11,25-33,8-36,44,15,10,20,2,12,66
