game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Juniata_Elizabethtown_1-24-2024,Juniata,home,1-24-2024,175,"Elizabethtown, Pa. (Thompson Gymnasium)",200,18-58,3-15,11-14,13-23,36,19,7,25,1,8,50
Juniata_Elizabethtown_1-24-2024,Elizabethtown,away,1-24-2024,175,"Elizabethtown, Pa. (Thompson Gymnasium)",200,30-64,3-12,11-15,13-29,42,14,17,17,6,11,74
