game_id,Team,Home/Away,Date,Attendance,Site,Referees,Notes,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Susquehanna University_Moravian University_1-26-2022,Susquehanna University,home,1-26-2022,213,"Bethlehem, Pa. / Johnston Hall","Don Cummiskey, Candice Lindsay, Cynthia Do",Landmark Conference game,200,25-58,4-11,9-12,9-15,24,18,15,19,3,10,63
Susquehanna University_Moravian University_1-26-2022,Moravian University,away,1-26-2022,213,"Bethlehem, Pa. / Johnston Hall","Don Cummiskey, Candice Lindsay, Cynthia Do",Landmark Conference game,200,26-57,5-16,17-19,16-25,41,14,14,23,6,10,74
