game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Elizabethtown_Catholic_1-18-2023,Elizabethtown,home,1-18-2023,85,"Franny Murray Court, Washington, DC",200,24-60,4-17,12-16,11-39,50,13,15,19,6,4,64
Elizabethtown_Catholic_1-18-2023,Catholic,away,1-18-2023,85,"Franny Murray Court, Washington, DC",200,21-74,5-18,11-17,18-26,44,20,9,9,4,11,58
