game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Babson_Scranton_3-5-2022,Babson,home,3-5-2022,719,"John Long Center, Scranton, PA",200,21-59,5-24,6-8,16-24,40,16,17,13,2,3,53
Babson_Scranton_3-5-2022,Scranton,away,3-5-2022,719,"John Long Center, Scranton, PA",200,24-51,9-19,8-8,3-23,26,14,13,9,5,7,65
