game_id,Team,Home/Away,Date,Attendance,Site,Referees,Notes,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher_Shenandoah_11-6-2021,Goucher,home,11-6-2021,214,"Winchester, VA","Reza Pourrabi,Alex  Leap,John Dotson",2021-22 Women's Basketball. Round: 0. Goucher vs Shenandoah. Played at James R,200,10-50,4-14,10-19,13-21,34,17,3,25,1,8,34
Goucher_Shenandoah_11-6-2021,Shenandoah,away,11-6-2021,214,"Winchester, VA","Reza Pourrabi,Alex  Leap,John Dotson",2021-22 Women's Basketball. Round: 0. Goucher vs Shenandoah. Played at James R,200,28-55,6-15,13-16,8-32,40,17,21,15,4,12,75
