game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Hiram_Juniata_12-31-2022,Hiram,home,12-31-2022,100,Memorial Gymnasium,200,11-51,2-14,17-29,11-26,37,19,8,19,2,8,41
Hiram_Juniata_12-31-2022,Juniata,away,12-31-2022,100,Memorial Gymnasium,200,21-55,7-19,14-17,11-33,44,21,12,21,4,10,63
