game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Penn St.-Behrend_Catholic_3-1-2024,Penn St.-Behrend,home,3-1-2024,162,"Duchossois Athletic & Recreation Center, Lexington, VA","Daniel Chandler, Katie Hardell, Alex Leap",200,22-65,2-13,9-13,12-21,33,12,9,13,5,7,55
Penn St.-Behrend_Catholic_3-1-2024,Catholic,away,3-1-2024,162,"Duchossois Athletic & Recreation Center, Lexington, VA","Daniel Chandler, Katie Hardell, Alex Leap",200,29-73,6-17,7-12,25-32,57,12,19,17,7,9,71
