game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Susquehanna_Moravian_11-23-2024,Susquehanna,home,11-23-2024,217,"Johnston Hall, Bethlehem, PA","Dominique Harris, Michelle Liu, Joe Bleacher",200,26-62,9-18,9-13,4-23,27,23,15,13,0,4,70
Susquehanna_Moravian_11-23-2024,Moravian,away,11-23-2024,217,"Johnston Hall, Bethlehem, PA","Dominique Harris, Michelle Liu, Joe Bleacher",200,23-59,4-8,18-31,15-34,49,10,13,22,4,5,68
