game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Framingham St._Scranton_3-1-2024,Framingham St.,home,3-1-2024,648,"John Long Center, Scranton, PA",200,12-48,1-11,14-15,12-27,39,11,8,21,2,1,39
Framingham St._Scranton_3-1-2024,Scranton,away,3-1-2024,648,"John Long Center, Scranton, PA",200,21-64,9-27,9-10,13-20,33,13,14,6,9,10,60
