game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Susquehanna_Gettysburg_1-4-2025,Susquehanna,home,1-4-2025,134,"Bream Gymnasium, Gettysburg, PA","Andrew Jobe, Daniel Chandler, Emily Murphy",200,19-57,2-18,12-15,12-28,40,16,9,20,1,4,52
Susquehanna_Gettysburg_1-4-2025,Gettysburg,away,1-4-2025,134,"Bream Gymnasium, Gettysburg, PA","Andrew Jobe, Daniel Chandler, Emily Murphy",200,27-65,6-14,15-17,12-27,39,14,14,10,8,8,75
