game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Catholic_Elizabethtown_2-23-2022,Catholic,home,2-23-2022,200,"Elizabethtown, Pa. - Thompson Gymnasium",200,24-69,4-12,18-21,21-35,56,17,14,11,4,6,70
Catholic_Elizabethtown_2-23-2022,Elizabethtown,away,2-23-2022,200,"Elizabethtown, Pa. - Thompson Gymnasium",200,22-72,5-23,3-8,18-25,43,19,9,11,11,3,52
