game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Muskingum_Elizabethtown_12-30-2022,Muskingum,home,12-30-2022,115,"Elizabethtown, Pa. (Thompson Gymnasium)",200,19-46,8-21,4-4,2-20,22,19,10,19,1,7,50
Muskingum_Elizabethtown_12-30-2022,Elizabethtown,away,12-30-2022,115,"Elizabethtown, Pa. (Thompson Gymnasium)",200,24-54,4-14,12-21,15-25,40,11,10,16,1,6,64
