game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Scranton_Susquehanna_1-11-2025,Scranton,home,1-11-2025,175,"O. W. Houts Gymnasium, Selinsgrove, PA",200,23-58,9-26,17-22,6-30,36,26,15,12,7,16,72
Scranton_Susquehanna_1-11-2025,Susquehanna,away,1-11-2025,175,"O. W. Houts Gymnasium, Selinsgrove, PA",200,11-50,4-20,19-30,15-32,47,20,4,23,1,3,45
